9.684117126464843750e+01,7.468706512451171875e+01,2.225744724273681641e+00,-9.900000000000000000e+01,2.000000000000000000e+00,4.848222732543945312e+01
1.505729522705078125e+02,2.577930068969726562e+01,1.852176189422607422e+00,4.505439453125000000e+02,1.000000000000000000e+00,2.752557373046875000e+02
1.278946304321289062e+02,2.679703330993652344e+01,2.277027368545532227e+00,1.300908203125000000e+03,1.000000000000000000e+00,1.010411834716796875e+02
3.553924255371093750e+02,7.939296722412109375e+01,2.878294706344604492e+00,6.757619476318359375e+01,1.000000000000000000e+00,3.302267456054687500e+02
2.167525100708007812e+01,3.061012458801269531e+01,9.066236615180969238e-01,2.311694793701171875e+02,3.000000000000000000e+00,4.676852035522460938e+01
1.803551788330078125e+02,3.179080963134765625e+01,2.359783887863159180e+00,2.244005966186523438e+01,1.000000000000000000e+00,1.140330047607421875e+02
2.174103927612304688e+01,2.035857737064361572e-01,2.964901685714721680e+00,1.842669219970703125e+02,1.000000000000000000e+00,6.601345825195312500e+01
5.217625427246093750e+01,2.570393681526184082e-01,1.554776072502136230e+00,-9.900000000000000000e+01,2.000000000000000000e+00,8.002610015869140625e+01
1.134926071166992188e+02,9.395425796508789062e+00,1.549753248691558838e-01,3.854801559448242188e+01,2.000000000000000000e+00,1.476733551025390625e+02
1.297551879882812500e+02,5.667593002319335938e+01,2.744778871536254883e+00,7.506631469726562500e+01,2.000000000000000000e+00,5.794064712524414062e+01
4.267909622192382812e+01,9.802659034729003906e+00,2.116632461547851562e+00,1.939871520996093750e+02,2.000000000000000000e+00,2.018656921386718750e+02
6.757601165771484375e+01,5.220448493957519531e+00,1.614053130149841309e+00,9.623494262695312500e+02,2.000000000000000000e+00,4.898311233520507812e+01
7.170588684082031250e+01,1.164609527587890625e+01,2.566800832748413086e+00,4.093424072265625000e+02,1.000000000000000000e+00,6.440550231933593750e+01
3.971025085449218750e+01,5.556139755249023438e+01,2.993401050567626953e+00,-9.900000000000000000e+01,1.000000000000000000e+00,8.445130920410156250e+01
1.260200500488281250e+02,5.357918548583984375e+01,3.096942186355590820e+00,1.808462524414062500e+01,2.000000000000000000e+00,1.028897705078125000e+02
1.179452514648437500e+02,6.224555969238281250e-01,6.434139609336853027e-01,3.580943942070007324e-01,1.000000000000000000e+00,1.461771392822265625e+02
3.368402862548828125e+01,5.544707775115966797e+00,1.257103800773620605e+00,4.962939147949218750e+02,1.000000000000000000e+00,2.641976318359375000e+02
1.244900436401367188e+02,4.998389053344726562e+01,2.325867652893066406e+00,3.784379882812500000e+02,1.000000000000000000e+00,1.500635681152343750e+02
4.784153366088867188e+01,4.275101470947265625e+01,2.556223630905151367e+00,8.010920715332031250e+01,1.000000000000000000e+00,1.051959686279296875e+02
1.531031188964843750e+02,7.156214904785156250e+01,2.959973812103271484e+00,1.906175994873046875e+01,1.000000000000000000e+00,1.145668106079101562e+02
1.244804840087890625e+02,1.349604892730712891e+01,2.901951551437377930e+00,8.439590454101562500e+02,1.000000000000000000e+00,3.048167419433593750e+02
2.764262084960937500e+02,1.439624481201171875e+02,3.068007707595825195e+00,-9.900000000000000000e+01,1.000000000000000000e+00,8.067902374267578125e+01
2.778895187377929688e+01,3.317221533507108688e-03,7.102459073066711426e-01,-9.900000000000000000e+01,2.000000000000000000e+00,6.135262680053710938e+01
8.403754425048828125e+01,1.389353370666503906e+01,8.167254924774169922e-01,5.011156311035156250e+02,1.000000000000000000e+00,1.662121582031250000e+02
1.206918525695800781e+01,2.683085799217224121e-01,6.737202405929565430e-01,2.697908020019531250e+01,1.000000000000000000e+00,4.243018341064453125e+01
3.946923522949218750e+02,5.410103988647460938e+01,2.968415737152099609e+00,2.310559692382812500e+02,1.000000000000000000e+00,1.106985397338867188e+02
8.938359832763671875e+01,1.757545280456542969e+01,2.149903059005737305e+00,4.613523559570312500e+02,2.000000000000000000e+00,6.218399810791015625e+01
1.870144195556640625e+02,3.764883804321289062e+01,2.913363933563232422e+00,3.843529357910156250e+02,1.000000000000000000e+00,3.598829956054687500e+02
2.047655334472656250e+02,4.024228286743164062e+01,3.032560825347900391e+00,2.519137191772460938e+01,1.000000000000000000e+00,3.028600158691406250e+02
1.734110412597656250e+02,5.898036956787109375e+00,2.546949863433837891e+00,3.633732910156250000e+02,1.000000000000000000e+00,2.642482299804687500e+02
8.419108581542968750e+01,1.644429117441177368e-01,1.482691049575805664e+00,1.809400367736816406e+01,2.000000000000000000e+00,7.834702301025390625e+01
4.765669250488281250e+01,1.093172580003738403e-01,6.180499196052551270e-01,1.472447204589843750e+02,1.000000000000000000e+00,2.181176452636718750e+02
1.250820465087890625e+02,3.598542404174804688e+01,3.068171739578247070e+00,1.640262603759765625e+01,1.000000000000000000e+00,1.697625885009765625e+02
1.477278137207031250e+02,3.523312211036682129e-01,2.920118570327758789e+00,-9.900000000000000000e+01,2.000000000000000000e+00,9.196054077148437500e+01
5.679228210449218750e+01,6.421719074249267578e+00,2.354305982589721680e-01,1.274734268188476562e+02,1.000000000000000000e+00,2.122015075683593750e+02
2.215272216796875000e+02,3.081206083297729492e-01,1.468151807785034180e-01,-9.900000000000000000e+01,2.000000000000000000e+00,8.085372924804687500e+01
3.612182312011718750e+02,3.325756835937500000e+01,2.388474941253662109e+00,1.854540557861328125e+02,1.000000000000000000e+00,1.159810256958007812e+02
2.829887390136718750e+01,5.051852416992187500e+01,2.929929733276367188e+00,4.168070220947265625e+01,1.000000000000000000e+00,1.243094406127929688e+02
1.050359802246093750e+02,5.269219398498535156e+00,2.148152828216552734e+00,4.146338806152343750e+02,1.000000000000000000e+00,1.277660446166992188e+02
3.426191329956054688e+01,3.274277877807617188e+01,1.851982831954956055e+00,5.940725326538085938e+01,1.000000000000000000e+00,1.136016845703125000e+02
1.546835174560546875e+02,4.787733840942382812e+01,2.157724618911743164e+00,8.342486572265625000e+02,1.000000000000000000e+00,1.342135772705078125e+02
3.238783874511718750e+02,3.446899795532226562e+01,3.040858268737792969e+00,5.528590393066406250e+01,1.000000000000000000e+00,5.109158935546875000e+02
6.277725830078125000e+02,5.629193115234375000e+02,2.974196195602416992e+00,-9.900000000000000000e+01,2.000000000000000000e+00,1.895410308837890625e+02
2.541356964111328125e+02,4.652798461914062500e+01,2.834265708923339844e+00,7.785116672515869141e+00,2.000000000000000000e+00,9.182934570312500000e+01
1.843988189697265625e+02,6.662087249755859375e+01,2.734546184539794922e+00,-9.900000000000000000e+01,2.000000000000000000e+00,1.876256713867187500e+02
8.871939086914062500e+01,1.577572375535964966e-01,4.075497090816497803e-01,6.229243469238281250e+01,1.000000000000000000e+00,1.555430603027343750e+02
1.820017242431640625e+01,5.371787643432617188e+01,2.326777935028076172e+00,-9.900000000000000000e+01,2.000000000000000000e+00,1.472497253417968750e+02
9.107502746582031250e+01,1.447428894042968750e+01,1.237051606178283691e+00,3.021714210510253906e+00,1.000000000000000000e+00,1.008380126953125000e+02
1.419956207275390625e+02,1.123083801269531250e+02,2.708320140838623047e+00,-9.900000000000000000e+01,1.000000000000000000e+00,9.216279602050781250e+01
1.240137481689453125e+02,2.115605354309082031e+01,7.942537665367126465e-01,3.462085876464843750e+02,1.000000000000000000e+00,1.917582397460937500e+02
1.962653350830078125e+01,2.874138450622558594e+01,4.245059490203857422e-01,1.169277572631835938e+02,1.000000000000000000e+00,3.182503356933593750e+02
1.069701843261718750e+02,7.282227325439453125e+01,2.910739421844482422e+00,-9.900000000000000000e+01,1.000000000000000000e+00,5.616989898681640625e+01
1.973033905029296875e+02,6.200424957275390625e+01,2.844958305358886719e+00,-9.900000000000000000e+01,2.000000000000000000e+00,8.389731597900390625e+01
2.903001213073730469e+01,2.506308555603027344e-01,6.573240756988525391e-01,6.069466781616210938e+01,1.000000000000000000e+00,8.708190917968750000e+01
5.669728088378906250e+01,1.964385807514190674e-01,6.830483078956604004e-01,2.473302612304687500e+02,1.000000000000000000e+00,1.215273513793945312e+02
5.493506240844726562e+01,1.151810455322265625e+01,2.178055286407470703e+00,1.215523147583007812e+01,1.000000000000000000e+00,9.088484191894531250e+01
1.011435546875000000e+02,1.255080413818359375e+01,1.731480121612548828e+00,1.202559356689453125e+02,2.000000000000000000e+00,1.773311309814453125e+02
1.357606048583984375e+02,1.332669544219970703e+01,7.323679924011230469e-01,7.415850219726562500e+02,1.000000000000000000e+00,8.194133758544921875e+01
7.971673965454101562e+00,7.754319813102483749e-04,2.050951242446899414e+00,2.257922058105468750e+02,2.000000000000000000e+00,6.001423645019531250e+01
9.887440490722656250e+01,9.336839675903320312e+00,1.796933770179748535e+00,1.032746337890625000e+03,1.000000000000000000e+00,1.984558563232421875e+02
1.988526916503906250e+02,5.852011108398437500e+01,3.018817663192749023e+00,1.730325012207031250e+02,2.000000000000000000e+00,1.155273056030273438e+02
4.217941284179687500e+02,7.236094665527343750e+01,3.001637220382690430e+00,-9.900000000000000000e+01,2.000000000000000000e+00,1.734631347656250000e+02
2.079796295166015625e+02,2.392955422401428223e-01,2.776902675628662109e+00,-9.900000000000000000e+01,2.000000000000000000e+00,1.342149658203125000e+02
2.093274078369140625e+02,5.867887878417968750e+01,2.040714740753173828e+00,9.271768188476562500e+01,2.000000000000000000e+00,1.913300018310546875e+02
2.414037628173828125e+02,5.070252227783203125e+01,2.738023042678833008e+00,1.134342880249023438e+02,1.000000000000000000e+00,8.830815887451171875e+01
9.270658874511718750e+01,1.308026695251464844e+01,2.871232748031616211e+00,4.367715454101562500e+02,1.000000000000000000e+00,1.950205993652343750e+02
9.907449340820312500e+01,1.767137527465820312e+01,2.183229923248291016e+00,3.274866867065429688e+01,1.000000000000000000e+00,1.382468414306640625e+02
2.077578887939453125e+02,1.679755249023437500e+02,2.515571832656860352e+00,-9.900000000000000000e+01,1.000000000000000000e+00,1.511508026123046875e+02
2.025889434814453125e+02,4.792465591430664062e+01,2.687977790832519531e+00,2.051577453613281250e+02,1.000000000000000000e+00,5.276235961914062500e+01
9.486019134521484375e+01,7.083282470703125000e+01,2.868725538253784180e+00,-9.900000000000000000e+01,2.000000000000000000e+00,5.052093124389648438e+01
7.520683288574218750e+01,7.697956848144531250e+01,1.545038938522338867e+00,-9.900000000000000000e+01,2.000000000000000000e+00,9.872422027587890625e+01
1.732368774414062500e+02,5.932685089111328125e+01,2.723882913589477539e+00,2.126328887939453125e+02,2.000000000000000000e+00,1.082937622070312500e+02
1.026746292114257812e+02,3.774760818481445312e+01,2.820669651031494141e+00,1.335764007568359375e+02,1.000000000000000000e+00,2.751330871582031250e+02
7.730945587158203125e+01,4.675127410888671875e+01,2.884033441543579102e+00,5.396935272216796875e+01,1.000000000000000000e+00,4.524311065673828125e+01
3.627933883666992188e+01,2.631647109985351562e+00,2.443764805793762207e-01,7.573589324951171875e+01,1.000000000000000000e+00,1.138906097412109375e+02
2.050211639404296875e+02,7.435514831542968750e+01,2.594486474990844727e+00,-9.900000000000000000e+01,2.000000000000000000e+00,4.678271865844726562e+01
1.861521911621093750e+02,1.495200805664062500e+02,3.079838275909423828e+00,-9.900000000000000000e+01,1.000000000000000000e+00,1.752511138916015625e+02
7.910643005371093750e+01,1.219001770019531250e+01,1.313963890075683594e+00,3.751798629760742188e+01,1.000000000000000000e+00,7.416553497314453125e+01
1.227383117675781250e+02,3.975514221191406250e+01,2.847416400909423828e+00,2.065165863037109375e+02,1.000000000000000000e+00,1.036894454956054688e+02
1.365523529052734375e+02,1.797845153808593750e+02,3.102874279022216797e+00,-9.900000000000000000e+01,1.000000000000000000e+00,1.580189666748046875e+02
4.917078857421875000e+02,1.929719209671020508e+00,6.431375145912170410e-01,-9.900000000000000000e+01,2.000000000000000000e+00,1.500298767089843750e+02
1.831988983154296875e+02,4.582724380493164062e+01,2.655884027481079102e+00,3.262557373046875000e+02,1.000000000000000000e+00,9.008938598632812500e+01
1.051828308105468750e+02,4.054583358764648438e+01,3.116320848464965820e+00,1.304426422119140625e+02,1.000000000000000000e+00,2.250147705078125000e+02
1.317892303466796875e+02,7.602923583984375000e+01,2.151341676712036133e+00,5.591980934143066406e+00,1.000000000000000000e+00,1.734989471435546875e+02
2.048748626708984375e+02,3.268460845947265625e+01,2.887670040130615234e+00,6.766619873046875000e+02,1.000000000000000000e+00,3.783833618164062500e+02
2.330671081542968750e+02,6.551138305664062500e+01,2.449576854705810547e+00,1.371895446777343750e+02,1.000000000000000000e+00,1.281962738037109375e+02
6.393714523315429688e+01,2.878492736816406250e+01,2.338628292083740234e+00,2.096700439453125000e+02,1.000000000000000000e+00,1.702080688476562500e+02
1.045218353271484375e+02,4.851809310913085938e+01,2.049730062484741211e+00,9.680162811279296875e+01,2.000000000000000000e+00,3.838142776489257812e+01
6.811328125000000000e+01,4.663631439208984375e+01,2.837198495864868164e+00,8.499700164794921875e+01,1.000000000000000000e+00,1.170565261840820312e+02
2.097387695312500000e+02,3.326548767089843750e+01,1.730144381523132324e+00,7.546573638916015625e+01,2.000000000000000000e+00,9.182536315917968750e+01
1.912594299316406250e+02,6.132224273681640625e+01,2.881993770599365234e+00,6.330987167358398438e+01,1.000000000000000000e+00,2.625430908203125000e+02
7.639749145507812500e+01,2.630973625183105469e+01,3.017162084579467773e+00,1.753665618896484375e+02,2.000000000000000000e+00,1.647321929931640625e+02
1.590919494628906250e+02,1.680988311767578125e+01,5.037665367126464844e-01,-9.900000000000000000e+01,2.000000000000000000e+00,8.316090393066406250e+01
4.459809112548828125e+01,1.407219618558883667e-01,9.336417317390441895e-01,8.408137512207031250e+01,2.000000000000000000e+00,3.356300735473632812e+01
1.117238464355468750e+02,2.874824714660644531e+01,2.728077888488769531e+00,3.446077880859375000e+02,1.000000000000000000e+00,2.030911865234375000e+02
3.795542602539062500e+02,1.851702117919921875e+02,2.867519140243530273e+00,-9.900000000000000000e+01,1.000000000000000000e+00,1.545247497558593750e+02
7.607814788818359375e+01,3.771960830688476562e+01,2.554395914077758789e+00,1.757543029785156250e+02,1.000000000000000000e+00,9.408953094482421875e+01
1.851971588134765625e+02,5.813822937011718750e+01,2.922406196594238281e+00,6.508327484130859375e+01,1.000000000000000000e+00,1.542130432128906250e+02
1.322038116455078125e+02,2.812603187561035156e+01,2.654499530792236328e+00,4.424195766448974609e+00,1.000000000000000000e+00,3.277361145019531250e+02
3.830467834472656250e+02,4.709933471679687500e+01,1.876913189888000488e+00,2.752023620605468750e+02,4.000000000000000000e+00,1.182788009643554688e+02
1.404020843505859375e+02,9.680340766906738281e+00,2.862934827804565430e+00,3.652296752929687500e+02,1.000000000000000000e+00,2.102774963378906250e+02
9.846003723144531250e+01,2.714281082153320312e+01,2.591610193252563477e+00,9.311457824707031250e+01,1.000000000000000000e+00,1.197721023559570312e+02
3.552152709960937500e+02,2.206214141845703125e+02,2.786398649215698242e+00,-9.900000000000000000e+01,2.000000000000000000e+00,1.124984817504882812e+02
1.005398254394531250e+02,7.657972717285156250e+01,2.102510929107666016e+00,-9.900000000000000000e+01,1.000000000000000000e+00,9.416611480712890625e+01
1.508694839477539062e+01,1.419905424118041992e-01,1.257349491119384766e+00,3.280830688476562500e+02,1.000000000000000000e+00,1.136701889038085938e+02
1.641135711669921875e+02,3.908265304565429688e+01,3.128163337707519531e+00,1.657702789306640625e+02,1.000000000000000000e+00,2.917126159667968750e+02
2.594902343750000000e+02,1.131382846832275391e+01,2.796447277069091797e+00,3.934054136276245117e+00,1.000000000000000000e+00,1.173919372558593750e+02
9.883013153076171875e+01,1.904948353767395020e-01,1.039088666439056396e-01,3.452366638183593750e+01,1.000000000000000000e+00,8.211658477783203125e+01
1.047630386352539062e+02,5.523436355590820312e+01,2.522527217864990234e+00,4.441134262084960938e+01,1.000000000000000000e+00,1.610830230712890625e+02
2.672870063781738281e+01,3.863153457641601562e+01,2.292152166366577148e+00,4.140945816040039062e+01,1.000000000000000000e+00,8.900455474853515625e+01
1.977014160156250000e+02,5.691130447387695312e+01,2.677164316177368164e+00,3.578715820312500000e+02,1.000000000000000000e+00,1.486077728271484375e+02
1.747159271240234375e+02,4.058659744262695312e+01,1.754211068153381348e+00,2.304057922363281250e+02,1.000000000000000000e+00,1.196027984619140625e+02
2.322831344604492188e+01,1.822605282068252563e-01,1.965050548315048218e-01,6.292920684814453125e+01,1.000000000000000000e+00,1.551919860839843750e+02
1.357984619140625000e+02,2.791999816894531250e+01,1.652210116386413574e+00,2.975255737304687500e+02,1.000000000000000000e+00,1.185169143676757812e+02
2.517835083007812500e+02,1.975809288024902344e+01,6.766310334205627441e-01,-9.900000000000000000e+01,2.000000000000000000e+00,8.483901214599609375e+01
1.680707702636718750e+02,3.498070144653320312e+01,3.005919456481933594e+00,3.793739624023437500e+02,1.000000000000000000e+00,1.972863006591796875e+02
2.105437622070312500e+02,5.954888534545898438e+01,2.995885610580444336e+00,5.421490478515625000e+01,1.000000000000000000e+00,1.066814193725585938e+02
3.259561538696289062e+01,7.020675182342529297e+00,2.683009386062622070e+00,5.326502685546875000e+02,1.000000000000000000e+00,2.099751434326171875e+02
2.769390869140625000e+02,7.589679718017578125e+01,2.995707750320434570e+00,-9.900000000000000000e+01,2.000000000000000000e+00,1.342232666015625000e+02
5.989521026611328125e+01,4.289217376708984375e+01,1.288855195045471191e+00,7.632962036132812500e+01,1.000000000000000000e+00,1.813307037353515625e+02
1.269269561767578125e+02,6.199415969848632812e+01,2.381593942642211914e+00,2.304425506591796875e+02,1.000000000000000000e+00,2.921471786499023438e+01
6.468472290039062500e+01,1.713633537292480469e-01,6.173960566520690918e-01,1.272558307647705078e+01,2.000000000000000000e+00,1.316977081298828125e+02
1.003852691650390625e+02,2.227015113830566406e+01,9.074027538299560547e-01,7.389096069335937500e+01,1.000000000000000000e+00,2.002703399658203125e+02
1.109334716796875000e+02,2.514780044555664062e+01,1.459862709045410156e+00,7.196423339843750000e+01,1.000000000000000000e+00,9.051804351806640625e+01
3.893537902832031250e+01,2.280064201354980469e+01,5.681869983673095703e-01,2.569599914550781250e+01,2.000000000000000000e+00,4.234009552001953125e+01
1.183409271240234375e+02,4.134168624877929688e+01,2.478532552719116211e+00,1.872841796875000000e+02,1.000000000000000000e+00,2.541844482421875000e+02
1.040125122070312500e+02,7.959868621826171875e+01,2.787037134170532227e+00,-9.900000000000000000e+01,2.000000000000000000e+00,5.073527908325195312e+01
1.130912399291992188e+02,3.347725296020507812e+01,1.382718563079833984e+00,3.491911621093750000e+02,2.000000000000000000e+00,6.843351745605468750e+01
6.406713867187500000e+01,1.715027046203613281e+01,1.801245450973510742e+00,1.702707672119140625e+02,1.000000000000000000e+00,2.026816406250000000e+02
1.968553619384765625e+02,1.006730747222900391e+01,6.722272634506225586e-01,8.900609741210937500e+02,3.000000000000000000e+00,1.202072296142578125e+02
1.630460205078125000e+02,3.483105850219726562e+01,3.051390171051025391e+00,8.694591522216796875e+01,1.000000000000000000e+00,1.466260528564453125e+02
7.638868713378906250e+01,2.515957069396972656e+01,2.886640071868896484e+00,-9.900000000000000000e+01,1.000000000000000000e+00,1.363010406494140625e+02
1.078975753784179688e+02,5.944841766357421875e+01,2.592051267623901367e+00,1.045792007446289062e+01,2.000000000000000000e+00,6.552559661865234375e+01
4.058327941894531250e+02,5.744733428955078125e+01,2.947594881057739258e+00,8.685224151611328125e+01,1.000000000000000000e+00,1.899366912841796875e+02
1.275410919189453125e+02,3.944507217407226562e+01,2.137492895126342773e+00,2.317739562988281250e+02,1.000000000000000000e+00,2.466558532714843750e+02
1.347690677642822266e+01,9.121305465698242188e+00,6.855924129486083984e-01,3.921391906738281250e+02,1.000000000000000000e+00,1.821821594238281250e+02
1.004239501953125000e+02,3.025382995605468750e+01,1.811914563179016113e+00,1.969084320068359375e+02,1.000000000000000000e+00,1.874492187500000000e+02
2.983703613281250000e+01,3.783282470703125000e+01,9.773375988006591797e-01,1.486443424224853516e+01,1.000000000000000000e+00,1.596142120361328125e+02
1.635997619628906250e+02,1.983118653297424316e-01,2.263008594512939453e+00,7.505111694335937500e+01,1.000000000000000000e+00,2.916593017578125000e+02
4.804689788818359375e+01,4.098239421844482422e+00,1.195122957229614258e+00,9.917167968750000000e+02,1.000000000000000000e+00,1.687517852783203125e+02
1.183676815032958984e+01,8.719672203063964844e+00,6.482878327369689941e-01,4.884947204589843750e+02,1.000000000000000000e+00,9.345323944091796875e+01
3.357639694213867188e+01,2.018351936340332031e+01,2.236225605010986328e+00,-9.900000000000000000e+01,2.000000000000000000e+00,1.764774169921875000e+02
1.542825317382812500e+02,4.051255583763122559e-01,1.899306029081344604e-01,4.782539749145507812e+01,1.000000000000000000e+00,4.575572204589843750e+01
5.168251419067382812e+01,9.551369667053222656e+00,1.745677947998046875e+00,3.003312492370605469e+01,1.000000000000000000e+00,6.056191253662109375e+01
1.192889251708984375e+02,8.637844085693359375e+01,2.864455699920654297e+00,-9.900000000000000000e+01,2.000000000000000000e+00,1.224117431640625000e+02
1.046304397583007812e+02,9.678740501403808594e+00,2.736536264419555664e+00,5.160226440429687500e+02,2.000000000000000000e+00,9.622322082519531250e+01
6.655831909179687500e+01,2.994731521606445312e+01,2.923243284225463867e+00,6.359802246093750000e+02,2.000000000000000000e+00,5.011613082885742188e+01
1.127050170898437500e+02,4.697912979125976562e+01,1.171940803527832031e+00,4.861616134643554688e+01,1.000000000000000000e+00,8.952116394042968750e+01
7.592959594726562500e+01,1.690468597412109375e+01,2.709680557250976562e+00,3.203869018554687500e+02,2.000000000000000000e+00,8.928662872314453125e+01
5.563273429870605469e+00,1.835881233215332031e+01,2.953304767608642578e+00,7.598175811767578125e+01,1.000000000000000000e+00,1.249507064819335938e+02
1.247867126464843750e+02,3.389266967773437500e+01,2.399384975433349609e+00,2.534179382324218750e+02,2.000000000000000000e+00,8.858217620849609375e+01
2.145549621582031250e+02,5.133596801757812500e+01,2.790126085281372070e+00,3.402319335937500000e+02,1.000000000000000000e+00,7.770009613037109375e+01
1.636558990478515625e+02,3.192447853088378906e+01,2.190443515777587891e+00,3.148815727233886719e+01,1.000000000000000000e+00,1.766936492919921875e+02
7.114176177978515625e+01,8.104760169982910156e+00,2.010080814361572266e+00,8.896726074218750000e+02,1.000000000000000000e+00,3.848546142578125000e+02
1.377227630615234375e+02,9.311738586425781250e+01,2.604272842407226562e+00,-9.900000000000000000e+01,2.000000000000000000e+00,9.662669372558593750e+01
1.562715606689453125e+02,2.542398273944854736e-01,4.677757024765014648e-01,2.052075004577636719e+01,2.000000000000000000e+00,5.089522171020507812e+01
7.716778564453125000e+01,1.649458885192871094e+01,2.333769559860229492e+00,1.078661865234375000e+03,1.000000000000000000e+00,3.058301391601562500e+02
1.195537185668945312e+02,2.125018692016601562e+01,2.973993301391601562e+00,3.620522155761718750e+02,1.000000000000000000e+00,1.120174713134765625e+02
1.459654846191406250e+02,2.735791206359863281e-01,1.752780437469482422e+00,1.490457057952880859e+01,1.000000000000000000e+00,1.270384445190429688e+02
7.222362518310546875e+01,9.844268798828125000e+00,6.975077986717224121e-01,7.723379516601562500e+01,1.000000000000000000e+00,1.697978363037109375e+02
3.256588439941406250e+02,1.671443176269531250e+02,2.898341894149780273e+00,-9.900000000000000000e+01,3.000000000000000000e+00,1.134498291015625000e+02
8.229285430908203125e+01,3.310722732543945312e+01,7.987134456634521484e-01,3.389788208007812500e+02,2.000000000000000000e+00,7.419705963134765625e+01
1.054306335449218750e+02,4.577914047241210938e+01,1.920602560043334961e+00,2.522062011718750000e+03,2.000000000000000000e+00,1.604002380371093750e+02
